a	b	J9	J8	J7	pi_HAT	nbSNP	cov	deamination	kinship	degree	program	RMSE
childG	founder25	0.997	0.003	0.0	0.001	99646	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder26	0.997	0.003	0.0	0.001	99648	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder27	0.997	0.003	0.0	0.001	99651	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder28	0.997	0.003	0.0	0.001	99636	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder29	0.997	0.003	0.0	0.001	99622	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder3	0.998	0.002	0.0	0.001	99652	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childG	founder4	0.999	0.001	0.0	0.001	99618	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childG	founder6	0.997	0.003	0.0	0.001	99641	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder7	0.997	0.003	0.0	0.001	99626	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder8	0.997	0.002	0.0	0.001	99653	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756193765559553
childG	founder9	0.997	0.003	0.0	0.001	99625	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childH	founder10	0.999	0.001	0.0	0.001	99644	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder11	0.999	0.001	0.0	0.001	99630	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder12	0.999	0.001	0.0	0.001	99621	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder13	0.999	0.001	0.0	0.001	99655	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder14	0.999	0.001	0.0	0.001	99649	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder15	0.999	0.001	0.0	0.001	99640	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder16	0.999	0.001	0.0	0.001	99637	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder17	0.999	0.001	0.0	0.001	99631	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder18	0.999	0.001	0.0	0.001	99630	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder19	0.999	0.001	0.0	0.001	99635	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder20	0.999	0.001	0.0	0.001	99639	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder21	0.999	0.001	0.0	0.001	99653	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder22	0.999	0.001	0.0	0.001	99636	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder23	0.999	0.001	0.0	0.001	99633	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder24	0.999	0.001	0.0	0.001	99630	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder25	0.999	0.001	0.0	0.001	99642	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder26	0.999	0.001	0.0	0.001	99646	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder27	0.999	0.001	0.0	0.001	99648	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder28	0.999	0.001	0.0	0.001	99631	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder29	0.999	0.001	0.0	0.001	99618	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder2	0.999	0.001	0.0	0.001	99617	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder3	0.999	0.001	0.0	0.001	99647	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder5	0.999	0.001	0.0	0.001	99642	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder6	0.999	0.001	0.0	0.001	99636	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder7	0.999	0.001	0.0	0.001	99623	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder8	0.999	0.001	0.0	0.001	99650	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder9	0.999	0.001	0.0	0.001	99620	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder10	0.999	0.001	0.0	0.001	99651	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder11	0.999	0.001	0.0	0.001	99637	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder12	0.999	0.001	0.0	0.001	99628	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder13	0.999	0.001	0.0	0.001	99660	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder14	0.999	0.001	0.0	0.001	99655	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder15	0.999	0.001	0.0	0.001	99647	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder16	0.999	0.001	0.0	0.001	99642	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder17	0.999	0.001	0.0	0.001	99637	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder18	0.999	0.001	0.0	0.001	99637	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder19	0.999	0.001	0.0	0.001	99641	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder20	0.999	0.001	0.0	0.001	99645	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder21	0.999	0.001	0.0	0.001	99659	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder22	0.999	0.001	0.0	0.001	99642	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder23	0.999	0.001	0.0	0.001	99640	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder24	0.999	0.001	0.0	0.001	99637	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder25	0.999	0.001	0.0	0.001	99649	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder26	0.999	0.001	0.0	0.001	99650	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder27	0.999	0.001	0.0	0.001	99655	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder28	0.999	0.001	0.0	0.001	99638	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder29	0.999	0.001	0.0	0.001	99624	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder2	0.999	0.001	0.0	0.001	99624	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder3	0.999	0.001	0.0	0.001	99653	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder5	0.999	0.0	0.0	0.001	99649	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767729189204361
childI	founder6	0.999	0.001	0.0	0.001	99644	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder7	0.999	0.001	0.0	0.001	99629	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder8	0.999	0.001	0.0	0.001	99657	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder9	0.999	0.001	0.0	0.001	99627	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
founder0	founder10	0.997	0.003	0.0	0.001	99647	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder0	founder11	0.998	0.002	0.0	0.001	99635	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder12	0.998	0.002	0.0	0.001	99624	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder13	0.998	0.002	0.0	0.001	99657	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder14	0.998	0.002	0.0	0.001	99652	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder15	0.997	0.003	0.0	0.001	99644	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder0	founder16	0.997	0.003	0.0	0.001	99640	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder0	founder17	0.998	0.002	0.0	0.001	99635	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder18	0.998	0.002	0.0	0.001	99634	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder19	0.997	0.003	0.0	0.001	99638	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder0	founder1	0.999	0.001	0.0	0.001	99614	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
founder0	founder20	0.998	0.002	0.0	0.001	99644	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder21	0.997	0.003	0.0	0.001	99657	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder0	founder22	0.997	0.003	0.0	0.001	99639	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder0	founder23	0.998	0.002	0.0	0.001	99638	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder24	0.998	0.002	0.0	0.001	99633	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder25	0.998	0.002	0.0	0.001	99647	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder26	0.997	0.002	0.0	0.001	99648	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756193765559553
founder0	founder27	0.997	0.003	0.0	0.001	99652	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder0	founder28	0.997	0.003	0.0	0.001	99635	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder0	founder29	0.998	0.002	0.0	0.001	99621	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder2	0.998	0.002	0.0	0.001	99623	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder3	0.998	0.002	0.0	0.001	99650	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder4	0.999	0.001	0.0	0.001	99616	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
founder0	founder5	0.998	0.002	0.0	0.001	99646	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder6	0.997	0.003	0.0	0.001	99640	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder0	founder7	0.998	0.002	0.0	0.001	99626	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder8	0.998	0.002	0.0	0.001	99653	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder9	0.998	0.002	0.0	0.001	99625	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder10	founder11	0.982	0.018	0.0	0.009	99654	4	no_deam	Unrelated	Unrelated	lcmlkin	0.567053201501705
founder10	founder12	0.987	0.012	0.001	0.007	99644	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5698871233264824
founder10	founder13	0.981	0.019	0.0	0.009	99678	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5664868342100576
founder10	founder14	0.987	0.012	0.001	0.007	99672	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5698871233264824
founder10	founder15	0.987	0.011	0.002	0.008	99664	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5698812741849539
founder10	founder16	0.988	0.011	0.001	0.006	99662	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5704577109655018
founder10	founder17	0.988	0.011	0.001	0.007	99655	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5704577109655018
founder10	founder18	0.989	0.011	0.0	0.006	99654	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5710347333277256
founder10	founder19	0.987	0.012	0.001	0.007	99658	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5698871233264824
founder10	founder1	0.998	0.002	0.0	0.001	99635	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder10	founder20	0.983	0.017	0.0	0.009	99663	4	no_deam	Unrelated	Unrelated	lcmlkin	0.567620178170814
founder10	founder21	0.98	0.02	0.0	0.01	99676	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5659210781254456
founder10	founder22	0.986	0.014	0.0	0.007	99661	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder10	founder23	0.982	0.018	0.0	0.009	99657	4	no_deam	Unrelated	Unrelated	lcmlkin	0.567053201501705
founder10	founder24	0.986	0.014	0.0	0.007	99653	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder10	founder25	0.988	0.008	0.004	0.008	99665	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5704454399852803
founder10	founder26	0.985	0.015	0.0	0.007	99667	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5687559523498047
founder10	founder27	0.989	0.011	0.0	0.005	99672	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5710347333277256
founder10	founder28	0.977	0.022	0.001	0.012	99655	4	no_deam	Unrelated	Unrelated	lcmlkin	0.564214498218541
founder10	founder29	0.987	0.013	0.0	0.007	99642	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5698941422170729
founder10	founder2	0.994	0.006	0.0	0.003	99642	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5738966225143108
founder10	founder3	0.991	0.009	0.0	0.005	99671	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5721777113216954
founder10	founder4	0.997	0.003	0.0	0.002	99636	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder10	founder5	0.993	0.007	0.0	0.004	99666	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5733230619234964
founder10	founder6	0.986	0.014	0.0	0.007	99661	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder10	founder7	0.984	0.016	0.0	0.008	99645	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5681877623931488
founder10	founder8	0.979	0.021	0.0	0.01	99674	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5653559350827877
founder10	founder9	0.99	0.009	0.001	0.005	99644	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5716006764633272
founder11	founder12	0.985	0.015	0.0	0.008	99633	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5687559523498047
founder11	founder13	0.984	0.016	0.0	0.008	99666	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5681877623931488
founder11	founder14	0.981	0.019	0.0	0.01	99660	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5664868342100576
founder11	founder15	0.989	0.011	0.0	0.006	99653	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5710347333277256
founder11	founder16	0.991	0.008	0.001	0.005	99648	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5721730507460134
founder11	founder17	0.987	0.012	0.001	0.007	99642	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5698871233264824
founder11	founder18	0.984	0.016	0.0	0.008	99642	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5681877623931488
founder11	founder19	0.986	0.014	0.0	0.007	99646	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder11	founder1	0.998	0.002	0.0	0.001	99622	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder11	founder20	0.986	0.014	0.0	0.007	99652	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder11	founder21	0.982	0.018	0.0	0.009	99665	4	no_deam	Unrelated	Unrelated	lcmlkin	0.567053201501705
founder11	founder22	0.986	0.013	0.001	0.008	99647	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693171348203038
founder11	founder23	0.983	0.016	0.0	0.008	99645	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5676104885100932
founder11	founder24	0.983	0.015	0.001	0.009	99641	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5676016795840783
founder11	founder25	0.981	0.019	0.0	0.01	99655	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5664868342100576
founder11	founder26	0.98	0.02	0.0	0.01	99656	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5659210781254456
founder11	founder27	0.987	0.013	0.0	0.007	99660	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5698941422170729
founder11	founder28	0.985	0.015	0.0	0.008	99644	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5687559523498047
founder11	founder29	0.986	0.013	0.0	0.007	99629	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693168420718525
founder11	founder2	0.994	0.006	0.0	0.003	99629	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5738966225143108
founder11	founder3	0.992	0.008	0.0	0.004	99658	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5727500909355376
founder11	founder4	0.997	0.003	0.0	0.001	99625	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder11	founder5	0.992	0.008	0.0	0.004	99656	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5727500909355376
founder11	founder6	0.987	0.013	0.0	0.007	99650	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5698941422170729
founder11	founder7	0.986	0.014	0.0	0.007	99633	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder11	founder8	0.982	0.018	0.0	0.009	99663	4	no_deam	Unrelated	Unrelated	lcmlkin	0.567053201501705
founder11	founder9	0.986	0.013	0.0	0.007	99633	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693168420718525
founder12	founder13	0.984	0.014	0.002	0.009	99656	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5681713356608785
founder12	founder14	0.988	0.012	0.0	0.006	99650	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5704641385164657
founder12	founder15	0.989	0.011	0.001	0.006	99642	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5710350251954779
founder12	founder16	0.986	0.014	0.0	0.007	99639	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder12	founder17	0.972	0.027	0.001	0.014	99633	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5614012231313121
founder12	founder18	0.985	0.015	0.0	0.007	99633	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5687559523498047
founder12	founder19	0.99	0.01	0.0	0.005	99636	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5716059248584932
founder12	founder1	0.998	0.002	0.0	0.001	99612	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder12	founder20	0.98	0.019	0.0	0.01	99641	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5659095923084063
founder12	founder21	0.99	0.01	0.0	0.005	99654	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5716059248584932
founder12	founder22	0.984	0.016	0.0	0.008	99637	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5681877623931488
founder12	founder23	0.981	0.019	0.0	0.01	99635	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5664868342100576
founder12	founder24	0.986	0.014	0.0	0.007	99632	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder12	founder25	0.985	0.015	0.0	0.008	99644	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5687559523498047
founder12	founder26	0.987	0.013	0.0	0.006	99645	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5698941422170729
founder12	founder27	0.982	0.018	0.0	0.009	99650	4	no_deam	Unrelated	Unrelated	lcmlkin	0.567053201501705
founder12	founder28	0.982	0.017	0.0	0.009	99633	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5670429143077856
founder12	founder29	0.989	0.011	0.0	0.005	99619	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5710347333277256
founder12	founder2	0.994	0.006	0.0	0.003	99619	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5738966225143108
founder12	founder3	0.992	0.008	0.0	0.004	99648	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5727500909355376
founder12	founder4	0.997	0.003	0.0	0.002	99614	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder12	founder5	0.993	0.007	0.0	0.003	99645	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5733230619234964
founder12	founder6	0.987	0.013	0.0	0.006	99638	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5698941422170729
founder12	founder7	0.988	0.012	0.0	0.006	99623	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5704641385164657
founder12	founder8	0.986	0.01	0.004	0.009	99652	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693013261885133
founder12	founder9	0.984	0.016	0.0	0.008	99624	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5681877623931488
founder13	founder14	0.982	0.018	0.0	0.009	99683	4	no_deam	Unrelated	Unrelated	lcmlkin	0.567053201501705
founder13	founder15	0.979	0.021	0.0	0.011	99675	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5653559350827877
founder13	founder16	0.982	0.017	0.0	0.009	99670	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5670429143077856
founder13	founder17	0.982	0.018	0.0	0.009	99665	4	no_deam	Unrelated	Unrelated	lcmlkin	0.567053201501705
founder13	founder18	0.986	0.014	0.0	0.007	99666	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder13	founder19	0.987	0.012	0.001	0.007	99670	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5698871233264824
founder13	founder1	0.998	0.002	0.0	0.001	99645	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder13	founder20	0.986	0.014	0.0	0.007	99673	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder13	founder21	0.985	0.014	0.001	0.008	99689	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5687477472482858
founder13	founder22	0.985	0.015	0.0	0.007	99670	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5687559523498047
founder13	founder23	0.985	0.014	0.001	0.008	99668	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5687477472482858
founder13	founder24	0.99	0.01	0.0	0.005	99666	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5716059248584932
founder13	founder25	0.983	0.017	0.0	0.008	99677	4	no_deam	Unrelated	Unrelated	lcmlkin	0.567620178170814
founder13	founder26	0.986	0.013	0.0	0.007	99678	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693168420718525
founder13	founder27	0.981	0.019	0.0	0.01	99682	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5664868342100576
founder13	founder28	0.986	0.014	0.0	0.007	99666	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder13	founder29	0.982	0.018	0.0	0.009	99653	4	no_deam	Unrelated	Unrelated	lcmlkin	0.567053201501705
founder13	founder2	0.992	0.008	0.0	0.004	99652	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5727500909355376
founder13	founder3	0.993	0.007	0.0	0.004	99681	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5733230619234964
founder13	founder4	0.997	0.003	0.0	0.002	99647	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder13	founder5	0.993	0.007	0.0	0.004	99677	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5733230619234964
founder13	founder6	0.987	0.013	0.0	0.006	99671	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5698941422170729
founder13	founder7	0.99	0.01	0.0	0.005	99656	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5716059248584932
founder13	founder8	0.978	0.022	0.0	0.011	99684	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5647914069223552
founder13	founder9	0.984	0.016	0.0	0.008	99656	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5681877623931488
founder14	founder15	0.986	0.014	0.0	0.007	99670	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder14	founder16	0.979	0.021	0.0	0.01	99667	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5653559350827877
founder14	founder17	0.989	0.011	0.0	0.006	99660	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5710347333277256
founder14	founder18	0.986	0.014	0.0	0.007	99660	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder14	founder19	0.979	0.021	0.0	0.011	99665	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5653559350827877
founder14	founder1	0.998	0.002	0.0	0.001	99640	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder14	founder20	0.982	0.018	0.0	0.009	99669	4	no_deam	Unrelated	Unrelated	lcmlkin	0.567053201501705
founder14	founder21	0.985	0.015	0.0	0.008	99682	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5687559523498047
founder14	founder22	0.986	0.014	0.0	0.007	99666	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder14	founder23	0.985	0.015	0.0	0.008	99663	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5687559523498047
founder14	founder24	0.986	0.014	0.0	0.007	99660	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder14	founder25	0.986	0.014	0.0	0.007	99671	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder14	founder26	0.985	0.015	0.0	0.007	99673	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5687559523498047
founder14	founder27	0.988	0.012	0.0	0.006	99677	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5704641385164657
founder14	founder28	0.987	0.013	0.0	0.007	99661	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5698941422170729
founder14	founder29	0.981	0.019	0.001	0.01	99647	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5664871284209966
founder14	founder2	0.994	0.006	0.0	0.003	99647	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5738966225143108
founder14	founder3	0.991	0.009	0.0	0.004	99678	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5721777113216954
founder14	founder4	0.997	0.003	0.0	0.002	99642	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
founder14	founder5	0.991	0.009	0.0	0.004	99672	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5721777113216954
founder14	founder6	0.987	0.012	0.0	0.006	99668	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5698868308708317
founder14	founder7	0.983	0.017	0.0	0.008	99651	4	no_deam	Unrelated	Unrelated	lcmlkin	0.567620178170814
founder14	founder8	0.983	0.017	0.0	0.009	99680	4	no_deam	Unrelated	Unrelated	lcmlkin	0.567620178170814
founder14	founder9	0.982	0.018	0.0	0.009	99651	4	no_deam	Unrelated	Unrelated	lcmlkin	0.567053201501705
founder15	founder16	0.988	0.012	0.0	0.006	99657	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5704641385164657
founder15	founder17	0.988	0.012	0.0	0.006	99653	4	no_deam	Unrelated	Unrelated	lcmlkin	0.5704641385164657
