IID1	FID2	IID2	RT	EZ	Z0	Z1	Z2	PI_HAT	PHE	DST	PPC	RATIO	cov	deamination	kinship	degree	program
founder29	familyX	founder5	OT	0	0.9721	0.0279	0.0000	0.0140	-1	0.691335	0.9198	2.4912	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder29	familyX	founder6	OT	0	0.9816	0.0184	0.0000	0.0092	-1	0.689920	0.7887	2.2623	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder29	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688835	0.4601	1.9701	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder29	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689190	0.0397	1.5513	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder29	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689600	0.5200	2.0152	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder2	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689070	0.1971	1.7639	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder2	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687505	0.8649	2.3729	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder2	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688965	0.9198	2.4912	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder2	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689870	0.2414	1.8028	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder2	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690265	0.5795	2.0615	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder2	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689510	0.0730	1.6184	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder2	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689630	0.5200	2.0152	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder3	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688665	0.1581	1.7260	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder3	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690615	0.5795	2.0615	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder3	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689250	0.0962	1.6533	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder3	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689265	0.3442	1.8841	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder3	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689880	0.2414	1.8028	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder3	familyX	founder9	OT	0	0.9816	0.0184	0.0000	0.0092	-1	0.690100	0.2907	1.8429	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder4	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689680	0.1245	1.6892	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder4	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688855	0.6372	2.1094	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder4	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687720	0.6372	2.1094	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder4	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688795	0.9775	2.7547	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder4	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688725	0.0730	1.6184	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder5	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690295	0.3442	1.8841	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder5	familyX	founder7	OT	0	0.9763	0.0237	0.0000	0.0119	-1	0.689650	0.7427	2.2097	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder5	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687685	0.6919	2.1587	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder5	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689855	0.9558	2.6182	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder6	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688945	0.5200	2.0152	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder6	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687500	0.1581	1.7260	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder6	familyX	founder9	OT	0	0.9738	0.0262	0.0000	0.0131	-1	0.689650	0.6372	2.1094	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder7	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688265	0.4601	1.9701	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder7	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689925	0.3442	1.8841	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder8	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689060	0.7887	2.2623	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin
IID1	FID2	IID2	RT	EZ	Z0	Z1	Z2	PI_HAT	PHE	DST	PPC	RATIO	cov	deamination	kinship	degree	program
childA	familyX	childB	OT	0	0.2481	0.5174	0.2346	0.4933	-1	0.823205	1.0000	9.4737	8	deam	FS	1	plink_Lcmlkin
childA	familyX	childC	OT	0	0.4935	0.5065	0.0000	0.2532	-1	0.745925	1.0000	3.9750	8	deam	HS	2	plink_Lcmlkin
childA	familyX	childD	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.800963	1.0000	NA	8	deam	PO	1	plink_Lcmlkin
childA	familyX	childE	OT	0	0.4827	0.5173	0.0000	0.2586	-1	0.747410	0.9998	3.6279	8	deam	A	2	plink_Lcmlkin
childA	familyX	childF	OT	0	0.4935	0.5065	0.0000	0.2532	-1	0.745440	1.0000	4.5278	8	deam	A	2	plink_Lcmlkin
childA	familyX	childG	OT	0	0.7258	0.2742	0.0000	0.1371	-1	0.717997	0.9993	3.4222	8	deam	HA	plink_Lcmlkin
childA	familyX	childH	OT	0	0.0001	0.8903	0.1096	0.5547	-1	0.827105	1.0000	NA	8	deam	PO	1	plink_Lcmlkin
childA	familyX	childI	OT	0	0.8643	0.0378	0.0979	0.1168	-1	0.726670	0.1245	1.6892	8	deam	FCOR	plink_Lcmlkin
childA	familyX	founder0	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.803350	1.0000	NA	8	deam	PO	1	plink_Lcmlkin
childA	familyX	founder10	OT	0	0.9812	0.0188	0.0000	0.0094	-1	0.690277	0.1581	1.7260	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder11	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688542	0.2907	1.8429	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder12	OT	0	0.9704	0.0296	0.0000	0.0148	-1	0.690307	0.4601	1.9701	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder13	OT	0	0.9733	0.0267	0.0000	0.0134	-1	0.688995	0.7427	2.2097	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder14	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688355	0.9198	2.4912	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder15	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689840	0.3442	1.8841	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder16	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689545	0.1245	1.6892	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder17	OT	0	0.9790	0.0210	0.0000	0.0105	-1	0.689867	0.1581	1.7260	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689450	0.5200	2.0152	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder19	OT	0	0.9562	0.0438	0.0000	0.0219	-1	0.690581	0.5200	2.0152	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder1	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.802513	1.0000	NA	8	deam	PO	1	plink_Lcmlkin
childA	familyX	founder20	OT	0	0.9845	0.0155	0.0000	0.0078	-1	0.690162	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690310	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder22	OT	0	0.9765	0.0235	0.0000	0.0117	-1	0.690350	0.9844	2.8269	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689210	0.1581	1.7260	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder24	OT	0	0.9792	0.0208	0.0000	0.0104	-1	0.689407	0.8949	2.4310	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690397	0.1581	1.7260	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690352	0.1971	1.7639	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688877	0.1971	1.7639	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder28	OT	0	0.9750	0.0250	0.0000	0.0125	-1	0.689310	0.4601	1.9701	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder29	OT	0	0.9805	0.0195	0.0000	0.0098	-1	0.689517	0.5200	2.0152	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689375	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688880	0.5200	2.0152	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder4	OT	0	0.9744	0.0256	0.0000	0.0128	-1	0.690115	0.1245	1.6892	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder5	OT	0	0.9635	0.0365	0.0000	0.0182	-1	0.690702	0.0962	1.6533	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder6	OT	0	0.9781	0.0219	0.0000	0.0110	-1	0.691280	0.7887	2.2623	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder7	OT	0	0.9831	0.0169	0.0000	0.0085	-1	0.689302	0.9399	2.5536	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder8	OT	0	0.9730	0.0270	0.0000	0.0135	-1	0.688820	0.6372	2.1094	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder9	OT	0	0.9784	0.0216	0.0000	0.0108	-1	0.689565	0.9558	2.6182	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	childC	OT	0	0.4976	0.5024	0.0000	0.2512	-1	0.744480	0.9996	3.5227	8	deam	HS	2	plink_Lcmlkin
childB	familyX	childD	OT	0	0.4957	0.5043	0.0000	0.2522	-1	0.744787	1.0000	5.0303	8	deam	A	2	plink_Lcmlkin
childB	familyX	childE	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.802885	1.0000	NA	8	deam	PO	1	plink_Lcmlkin
childB	familyX	childF	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.802805	1.0000	NA	8	deam	PO	1	plink_Lcmlkin
childB	familyX	childG	OT	0	0.7363	0.2637	0.0000	0.1318	-1	0.715342	0.5795	2.0615	8	deam	HA	plink_Lcmlkin
childB	familyX	childH	OT	0	0.2503	0.6460	0.1037	0.4267	-1	0.797544	1.0000	21.1111	8	deam	GP/A	plink_Lcmlkin
childB	familyX	childI	OT	0	0.4291	0.4091	0.1618	0.3663	-1	0.788505	1.0000	4.6857	8	deam	GP	2	plink_Lcmlkin
childB	familyX	founder0	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.802975	1.0000	NA	8	deam	PO	1	plink_Lcmlkin
childB	familyX	founder10	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688357	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder11	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688607	0.1581	1.7260	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder12	OT	0	0.9788	0.0212	0.0000	0.0106	-1	0.689792	0.7887	2.2623	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder13	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687700	0.6372	2.1094	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder14	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687830	0.7887	2.2623	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder15	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689105	0.4011	1.9265	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder16	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689610	0.2907	1.8429	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder17	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689702	0.2414	1.8028	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689555	0.9558	2.6182	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder19	OT	0	0.9788	0.0212	0.0000	0.0106	-1	0.689296	0.9971	3.1458	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder1	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.801878	1.0000	NA	8	deam	PO	1	plink_Lcmlkin
childB	familyX	founder20	OT	0	0.9839	0.0161	0.0000	0.0081	-1	0.690272	0.1971	1.7639	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688725	0.0962	1.6533	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689535	0.0397	1.5513	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688085	0.1971	1.7639	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689862	0.0397	1.5513	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688817	0.3442	1.8841	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688712	0.7427	2.2097	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687627	0.6372	2.1094	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder28	OT	0	0.9814	0.0186	0.0000	0.0093	-1	0.689395	0.2414	1.8028	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder29	OT	0	0.9767	0.0233	0.0000	0.0116	-1	0.688757	0.5200	2.0152	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688550	0.8296	2.3167	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688715	0.7887	2.2623	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder4	OT	0	0.9743	0.0257	0.0000	0.0128	-1	0.688550	0.1971	1.7639	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder5	OT	0	0.9640	0.0360	0.0000	0.0180	-1	0.690212	0.6372	2.1094	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689975	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689197	0.3442	1.8841	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688555	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688830	0.9399	2.5536	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	childD	OT	0	0.7458	0.2542	0.0000	0.1271	-1	0.716882	0.9954	3.0612	8	deam	HA	plink_Lcmlkin
childC	familyX	childE	OT	0	0.7473	0.2527	0.0000	0.1264	-1	0.717514	0.9989	3.3261	8	deam	HA	plink_Lcmlkin
childC	familyX	childF	OT	0	0.7345	0.2655	0.0000	0.1328	-1	0.716344	0.9989	3.3261	8	deam	HA	plink_Lcmlkin
childC	familyX	childG	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.803409	1.0000	NA	8	deam	PO	1	plink_Lcmlkin
childC	familyX	childH	OT	0	0.7835	0.1976	0.0189	0.1177	-1	0.720521	0.9775	2.7547	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	childI	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.695674	0.0544	1.5844	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder0	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687829	0.0039	1.3690	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder10	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687776	0.9198	2.4912	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder11	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.686991	0.4601	1.9701	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder12	OT	0	0.9711	0.0289	0.0000	0.0144	-1	0.689206	0.1581	1.7260	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder13	OT	0	0.9776	0.0224	0.0000	0.0112	-1	0.689599	0.7427	2.2097	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder14	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688794	0.4011	1.9265	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder15	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688624	0.9682	2.6852	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder16	OT	0	0.9822	0.0178	0.0000	0.0089	-1	0.689434	0.2414	1.8028	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder17	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688221	0.7887	2.2623	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689394	0.6919	2.1587	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder19	OT	0	0.9820	0.0180	0.0000	0.0090	-1	0.689694	0.0092	1.4268	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder1	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.803414	1.0000	NA	8	deam	PO	1	plink_Lcmlkin
childC	familyX	founder20	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689726	0.9894	2.9020	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687834	0.4601	1.9701	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690149	0.5200	2.0152	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687919	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688681	0.4011	1.9265	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688086	0.0397	1.5513	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689151	0.3442	1.8841	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688146	0.7427	2.2097	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688754	0.6372	2.1094	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder29	OT	0	0.9767	0.0233	0.0000	0.0116	-1	0.687861	0.1245	1.6892	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder2	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.802086	1.0000	NA	8	deam	PO	1	plink_Lcmlkin
childC	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689069	0.4011	1.9265	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688694	0.8296	2.3167	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder5	OT	0	0.9723	0.0277	0.0000	0.0138	-1	0.690926	0.4011	1.9265	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689644	0.9894	2.9020	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690286	0.0730	1.6184	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688484	0.1971	1.7639	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689204	0.2414	1.8028	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	childE	OT	0	0.7444	0.2556	0.0000	0.1278	-1	0.716982	0.9844	2.8269	8	deam	FC	3	plink_Lcmlkin
childD	familyX	childF	OT	0	0.7419	0.2581	0.0000	0.1290	-1	0.716427	0.6372	2.1094	8	deam	FC	3	plink_Lcmlkin
childD	familyX	childG	OT	0	0.8570	0.1430	0.0000	0.0715	-1	0.703464	0.5795	2.0615	8	deam	HC	4	plink_Lcmlkin
childD	familyX	childH	OT	0	0.5258	0.4725	0.0017	0.2379	-1	0.746440	1.0000	3.9750	8	deam	HS/FCOR	plink_Lcmlkin
childD	familyX	childI	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.695807	0.0397	1.5513	8	deam	FCOR	plink_Lcmlkin
childD	familyX	founder0	OT	0	0.5050	0.4950	0.0000	0.2475	-1	0.745962	1.0000	4.3784	8	deam	GP	2	plink_Lcmlkin
childD	familyX	founder10	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689049	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder11	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688589	0.4601	1.9701	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder12	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689969	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder13	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689102	0.4011	1.9265	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder14	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688387	0.5200	2.0152	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder15	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687607	0.1581	1.7260	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder16	OT	0	0.9834	0.0166	0.0000	0.0083	-1	0.689302	0.2414	1.8028	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder17	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689009	0.3442	1.8841	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688997	0.2414	1.8028	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder19	OT	0	0.9652	0.0348	0.0000	0.0174	-1	0.690373	0.7427	2.2097	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder1	OT	0	0.5108	0.4892	0.0000	0.2446	-1	0.746850	0.9998	3.6279	8	deam	GP	2	plink_Lcmlkin
childD	familyX	founder20	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688274	0.7887	2.2623	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688132	0.6372	2.1094	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688727	0.4011	1.9265	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687927	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689139	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687749	0.6919	2.1587	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688924	0.9399	2.5536	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688079	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688657	0.2907	1.8429	8	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688279	0.6919	2.1587	8	deam	Unrelated	Unrelated	plink_Lcmlkin
