IID1	FID2	IID2	RT	EZ	Z0	Z1	Z2	PI_HAT	PHE	DST	PPC	RATIO	cov	deamination	kinship	degree	program	RMSE
founder17	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.648535	0.0	0.4962	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder17	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.647162	0.0	0.3819	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder17	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.648154	0.0	0.592	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder17	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.649746	0.0	0.4851	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder17	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.646099	0.0	0.4632	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder17	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.648818	0.0	0.4317	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder17	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.648147	0.0	0.4632	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder17	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.648589	0.0	0.5794	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder19	OT	0	1.0	0.0	0.0	0.0	-1	0.645602	0.0	0.4741	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder1	OT	0	1.0	0.0	0.0	0.0	-1	0.646451	0.0	0.5426	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.648655	0.0	0.6048	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.647176	0.0	0.4962	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.645152	0.0	0.4741	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.647514	0.0	0.4851	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.646186	0.0	0.7009	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.645156	0.0	0.4214	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.645543	0.0	0.4962	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.644241	0.0	0.592	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.64487	0.0	0.4317	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.645576	0.0	0.6179	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.646145	0.0	0.4632	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.646275	0.0	0.5076	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.647207	0.0	0.5794	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.647518	0.0	0.7155	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.646863	0.0	0.5308	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.646798	0.0	0.5191	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.646534	0.0	0.5076	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder18	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.644826	0.0	0.5547	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder1	OT	0	1.0	0.0	0.0	0.0	-1	0.647446	0.0	0.4317	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.647682	0.0	0.5191	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.644872	0.0	0.5426	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.645162	0.0	0.5794	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.647346	0.0	0.5076	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.645976	0.0	0.4632	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.644946	0.0	0.592	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.647026	0.0	0.6583	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.646416	0.0	0.5308	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.645773	0.0	0.5426	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.647161	0.0	0.5076	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.645844	0.0	0.4962	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.646633	0.0	0.5191	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.647197	0.0	0.5547	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.647471	0.0	0.6864	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.647522	0.0	0.5308	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.648212	0.0	0.6048	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.648375	0.0	0.5308	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder19	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.647998	0.0	0.5547	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.647812	0.0	0.592	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.645322	0.0	0.6048	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.646691	0.0	0.4214	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.646583	0.0	0.3179	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.646092	0.0	0.5426	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.647452	0.0	0.4962	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.648062	0.0	0.4113	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.645597	0.0	0.5308	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.646887	0.0	0.4632	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.646297	0.0	0.5308	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.648461	0.0	0.4113	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.646848	0.0	0.4632	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.647209	0.0	0.6311	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.649431	0.0	0.4113	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.648108	0.0	0.4632	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.647054	0.0	0.5308	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.648027	0.0	0.5794	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder1	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.647152	0.0	0.4851	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder20	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.648797	0.0	0.4014	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder20	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.647567	0.0	0.4526	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder20	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.649282	0.0	0.4214	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder20	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.648812	0.0	0.4851	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder20	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.646125	0.0	0.442	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder20	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.647512	0.0	0.7009	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder20	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.647931	0.0	0.5669	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder20	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.64738	0.0	0.4214	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder20	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.647593	0.0	0.5076	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder20	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.650048	0.0	0.3724	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder20	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.649205	0.0	0.4632	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder20	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.64869	0.0	0.5076	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder20	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.64906	0.0	0.4962	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder20	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.64678	0.0	0.4632	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder20	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.648433	0.0	0.4113	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder20	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.647935	0.0	0.6048	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder20	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.647913	0.0	0.5794	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder21	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.647443	0.0	0.4962	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder21	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.647515	0.0	0.442	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder21	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.647701	0.0	0.5191	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder21	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.647173	0.0	0.4113	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder21	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.645328	0.0	0.4632	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder21	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.647214	0.0	0.5426	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder21	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.64568	0.0	0.5547	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder21	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.645947	0.0	0.5308	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder21	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.648787	0.0	0.4526	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder21	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.647409	0.0	0.4851	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder21	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.648642	0.0	0.4962	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder21	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.647849	0.0	0.4851	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder21	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.647475	0.0	0.3819	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder21	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.646557	0.0	0.5191	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder21	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.645749	0.0	0.5426	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder21	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.64832	0.0	0.5426	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder22	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.64786	0.0	0.5076	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder22	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.647711	0.0	0.4214	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder22	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.645834	0.0	0.5669	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder22	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.646021	0.0	0.5547	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder22	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.645129	0.0	0.5426	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder22	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.646548	0.0	0.4851	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder22	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.647733	0.0	0.4526	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder22	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.647356	0.0	0.4214	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder22	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.645286	0.0	0.5669	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder22	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.646991	0.0	0.4962	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder22	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.649541	0.0	0.6179	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder22	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.646374	0.0	0.5669	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder22	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.644363	0.0	0.5794	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder22	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.645602	0.0	0.592	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder22	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.646936	0.0	0.5547	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder23	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.647521	0.0	0.5426	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder23	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.646493	0.0	0.4962	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder23	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.646256	0.0	0.442	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder23	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.644531	0.0	0.4962	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder23	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.647226	0.0	0.5547	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder23	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.646821	0.0	0.6311	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder23	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.647484	0.0	0.4741	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder23	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.64882	0.0	0.5191	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder23	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.647687	0.0	0.4526	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder23	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.645738	0.0	0.5794	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder23	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.644867	0.0	0.3819	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder23	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.645917	0.0	0.5794	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder23	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.646695	0.0	0.4962	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder23	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.648373	0.0	0.4962	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder24	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.645084	0.0	0.4214	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder24	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.646306	0.0	0.5308	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder24	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.644278	0.0	0.5547	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder24	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.646486	0.0	0.592	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder24	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.64616	0.0	0.5794	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder24	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.646321	0.0	0.442	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder24	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.645649	0.0	0.4113	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder24	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.648263	0.0	0.4526	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder24	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.647685	0.0	0.442	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder24	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.647006	0.0	0.592	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder24	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.648142	0.0	0.4851	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder24	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.644573	0.0	0.3446	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder24	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.646783	0.0	0.6048	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder25	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.645794	0.0	0.442	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder25	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.646448	0.0	0.5076	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder25	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.645651	0.0	0.5426	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder25	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.645932	0.0	0.5191	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder25	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.646751	0.0	0.5076	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder25	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.645831	0.0	0.3916	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder25	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.647736	0.0	0.442	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder25	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.646952	0.0	0.6048	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder25	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.645054	0.0	0.4851	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder25	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.646136	0.0	0.4632	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder25	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.647996	0.0	0.5794	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder25	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.646567	0.0	0.4741	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder26	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.646721	0.0	0.4851	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder26	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.646103	0.0	0.4851	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder26	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.646288	0.0	0.4851	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder26	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.64638	0.0	0.4317	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder26	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.64683	0.0	0.5794	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder26	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.645789	0.0	0.3724	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder26	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.647699	0.0	0.4014	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder26	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.644979	0.0	0.5076	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder26	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.643779	0.0	0.4526	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder26	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.645308	0.0	0.363	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder26	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.647032	0.0	0.5547	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder27	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.64624	0.0	0.4741	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder27	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.644387	0.0	0.5191	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder27	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.646144	0.0	0.4317	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder27	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.647315	0.0	0.4317	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder27	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.646231	0.0	0.4851	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder27	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.647015	0.0	0.4014	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder27	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.646118	0.0	0.4851	1	deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
