a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter	cov	deamination	kinship	degree	program	RMSE
childA	founder1	99379	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500013	1e-06	8e-06	0.250007	0.0	2e-06	2.8e-05	0.0	2.8e-05	0.500017	-1e-06	-159399.206451	110	-159399.256163	0.99998	3.867972e-01,1.459507e-01,1.525196e-05,1.414698e-01,1.973595e-01,5.693346e-02,1.069058e-07,5.155260e-02,1.992136e-02	7.8e-05	0.498481	0.249586	-163057.125079	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childE	99380	0.000187	0.999792	2e-05	1e-06	0.0	0.0	0.0	0.0	0.0	0.499916	0.0	2e-06	0.249958	0.0	0.0	2e-05	0.0	2e-05	0.499917	-1e-06	-159274.217749	102	-1.0	0.99999	3.890083e-01,1.466790e-01,8.355356e-06,1.435126e-01,1.986304e-01,5.278673e-02,2.076662e-07,5.211685e-02,1.725756e-02	4.3e-05	0.50273	0.250662	-161955.82992	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.00016189811611009577
childB	childF	99381	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500022	1e-06	2e-06	0.250011	0.0	1e-06	4.5e-05	0.0	4.5e-05	0.500023	0.0	-159335.388158	102	-159335.449398	1.0	3.889424e-01,1.467818e-01,4.307464e-07,1.426386e-01,1.973330e-01,5.491799e-02,6.479650e-06,5.110189e-02,1.827731e-02	3.5e-05	0.499012	0.249738	-162376.665867	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder0	99380	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500014	0.0	6e-06	0.250008	0.0	3e-06	2.7e-05	0.0	2.7e-05	0.500016	-0.0	-159527.530427	114	-159527.567755	0.99999	3.869446e-01,1.486653e-01,1.600438e-06,1.334407e-01,1.980106e-01,6.351762e-02,1.428965e-07,4.900790e-02,2.041161e-02	9e-06	0.501758	0.250435	-163474.172244	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder1	99381	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500019	1e-06	2.1e-05	0.250012	0.0	1e-05	2.8e-05	0.0	2.8e-05	0.500025	-0.0	-159568.387752	106	-159568.456569	1.0	3.871419e-01,1.485581e-01,1.410976e-07,1.411383e-01,1.966617e-01,5.715249e-02,3.129225e-08,4.968017e-02,1.966722e-02	1e-06	0.495958	0.248985	-162865.87776	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childC	childG	99380	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500055	6e-06	1.7e-05	0.25003	3e-06	8e-06	0.0001	0.0	0.0001	0.500061	-0.0	-159922.40185	174	-159922.472797	0.99999	3.834996e-01,1.416495e-01,1.410275e-07,1.366604e-01,1.966970e-01,6.022966e-02,8.030916e-07,5.511382e-02,2.614902e-02	5e-06	0.499669	0.249915	-165152.967966	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder1	99381	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500031	2.6e-05	2e-06	0.250019	1.2e-05	0.0	5.2e-05	0.0	5.2e-05	0.500039	-0.0	-159670.525069	130	-159670.597092	1.0	3.855036e-01,1.395715e-01,3.039403e-06,1.427280e-01,1.972015e-01,5.375816e-02,5.771111e-07,5.817411e-02,2.305948e-02	1.8e-05	0.500212	0.250045	-164195.384578	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder2	99380	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500164	1e-06	0.000657	0.250164	0.0	0.000328	1e-06	0.0	1e-06	0.500329	0.0	-160329.712859	195	-160329.767558	0.99999	3.802748e-01,1.448829e-01,1.996322e-07,1.280877e-01,1.955026e-01,6.997670e-02,7.985035e-07,5.311594e-02,2.815846e-02	5e-06	0.493613	0.248391	-166351.350405	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childD	founder3	99378	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500038	3e-06	6.4e-05	0.250027	1e-06	3.2e-05	4.4e-05	0.0	4.4e-05	0.500055	-0.0	-160583.471939	142	-160583.549481	0.99997	3.767087e-01,1.457175e-01,8.779669e-08,1.256290e-01,1.986475e-01,7.125245e-02,6.489775e-07,5.370357e-02,2.834044e-02	4e-06	0.501251	0.250311	-166725.60818	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childE	founder4	99379	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500052	0.0	1.9e-05	0.250028	0.0	9e-06	9.4e-05	0.0	9.4e-05	0.500056	0.0	-159685.969916	142	-159686.02441	0.99998	3.862411e-01,1.462295e-01,1.219093e-06,1.312215e-01,1.991829e-01,6.701949e-02,1.901089e-07,4.820302e-02,2.190110e-02	7e-06	0.507246	0.251795	-163857.608935	10	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childF	founder4	99380	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500014	4e-06	4.7e-05	0.250012	0.0	2.1e-05	2.6e-05	0.0	2.6e-05	0.500029	-1e-06	-159635.662736	142	-159635.713319	0.99999	3.866343e-01,1.449715e-01,1.765681e-05,1.308022e-01,1.975685e-01,6.670508e-02,1.719330e-07,5.111538e-02,2.218527e-02	9e-05	0.501937	0.250444	-164246.546063	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childG	founder5	99380	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50009	5e-06	2e-06	0.250045	2e-06	0.0	0.000178	0.0	0.000178	0.500092	-0.0	-160566.137948	170	-160566.202341	0.99999	3.765394e-01,1.436286e-01,2.915984e-07,1.275927e-01,1.982368e-01,6.760583e-02,4.618610e-06,5.580045e-02,3.059130e-02	2.5e-05	0.502333	0.250571	-167075.150308	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childA	childD	98858	0.000802	0.999188	0.0	7e-06	1e-06	0.0	0.0	2e-06	0.0	0.499595	2e-06	1e-05	0.249797	0.0	1e-06	2e-06	0.0	2e-06	0.4996	-4e-06	-158736.905278	114	-1.0	0.996091	3.840109e-01,1.488007e-01,5.123769e-07,1.389552e-01,1.960399e-01,6.057886e-02,4.269861e-05,5.046316e-02,2.110812e-02	0.00022	0.491524	0.247767	-162586.477764	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0006589253877842965
childA	childH	98852	1.8e-05	0.781109	0.109994	0.0	0.108878	0.0	0.0	0.0	0.0	0.582208	1e-06	0.108879	0.304714	0.0	0.054439	0.109994	0.0	0.109994	0.609428	0.0	-155966.151846	78	-1.0	0.99603	4.257766e-01,1.072533e-01,4.459150e-07,1.357076e-01,1.977187e-01,6.219193e-02,1.286941e-06,4.212446e-02,2.922573e-02	9e-06	0.569337	0.266206	-158216.459587	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.14143543903020436
childA	founder0	98860	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500006	0.0	1e-06	0.250003	0.0	0.0	2.1e-05	0.0	2.1e-05	0.500007	0.0	-158316.779098	122	-158316.807096	0.996111	3.865781e-01,1.462101e-01,6.274344e-06,1.337311e-01,1.986501e-01,6.329375e-02,3.862324e-11,5.122969e-02,2.030088e-02	3.2e-05	0.503586	0.250879	-162316.03247	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childA	founder1	98846	0.002029	0.997924	2.6e-05	0.0	1.6e-05	0.0	1e-06	4e-06	0.0	0.499001	5e-06	2e-05	0.249502	0.0	8e-06	3e-05	0.0	3e-05	0.499009	0.0	-158470.982183	82	-1.0	0.99597	3.863258e-01,1.465452e-01,3.385085e-06,1.412732e-01,1.966253e-01,5.742914e-02,1.105547e-04,5.161806e-02,2.006938e-02	0.000579	0.495303	0.248568	-161902.742116	19	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0016760362963452256
childB	childE	98890	0.001097	0.998639	3e-05	0.0	0.0	0.000233	0.0	2e-06	0.0	0.499349	0.000235	2e-06	0.249675	0.0	0.0	3.2e-05	0.0	3.2e-05	0.499467	0.000116	-158171.375768	86	-1.0	0.996413	3.881952e-01,1.466284e-01,1.257767e-06,1.445095e-01,1.991839e-01,5.223679e-02,1.020445e-04,5.167291e-02,1.746987e-02	0.000519	0.50407	0.250786	-160674.730848	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0010093942077635562
childB	childF	98894	0.002236	0.997743	1.8e-05	0.0	1e-06	0.0	0.0	2e-06	0.0	0.49889	3e-06	3e-06	0.249445	0.0	0.0	2.1e-05	0.0	2.1e-05	0.498893	0.0	-158350.53778	74	-1.0	0.996453	3.884721e-01,1.462252e-01,1.552823e-06,1.424521e-01,1.978756e-01,5.576635e-02,8.377339e-05,5.147708e-02,1.764630e-02	0.000431	0.499678	0.249731	-161169.091435	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0018343090433911612
childB	founder0	98868	0.000371	0.999587	3.8e-05	0.0	0.0	0.0	0.0	4e-06	0.0	0.499831	4e-06	4e-06	0.249916	0.0	0.0	4.2e-05	0.0	4.2e-05	0.499835	0.0	-158311.947273	90	-1.0	0.996191	3.865034e-01,1.483681e-01,3.459012e-07,1.334899e-01,1.993735e-01,6.327000e-02,4.918558e-05,4.859471e-02,2.035085e-02	0.000248	0.506317	0.25146	-162043.401774	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.00032127558263895357
childB	founder1	98853	0.001465	0.998489	7e-06	0.0	1e-06	3.5e-05	0.0	2e-06	0.0	0.499253	3.7e-05	4e-06	0.249626	0.0	1e-06	1e-05	0.0	1e-05	0.499273	1.7e-05	-158514.21857	94	-1.0	0.99604	3.858496e-01,1.486723e-01,2.485381e-06,1.417957e-01,1.967521e-01,5.751240e-02,7.325785e-05,4.943656e-02,1.990558e-02	0.000385	0.494983	0.248572	-161665.384776	18	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0012150987614181986
childC	childG	98856	0.000526	0.999409	2.9e-05	0.0	3e-05	0.0	0.0	6e-06	0.0	0.499757	6e-06	3.6e-05	0.249882	0.0	1.5e-05	3.5e-05	0.0	3.5e-05	0.49977	-0.0	-159027.527066	98	-1.0	0.99607	3.833183e-01,1.408436e-01,8.104875e-06,1.376199e-01,1.963222e-01,6.029725e-02,5.524122e-05,5.539214e-02,2.614327e-02	0.000323	0.498006	0.24936	-163978.085805	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.000457091529856625
childC	founder1	98840	0.002068	0.997894	1.9e-05	0.0	1e-06	0.0	1.6e-05	2e-06	0.0	0.498979	1.8e-05	2e-06	0.249492	8e-06	0.0	2.1e-05	0.0	2.1e-05	0.498985	0.0	-158662.120357	86	-1.0	0.995909	3.847427e-01,1.396681e-01,1.527062e-05,1.429047e-01,1.967368e-01,5.414183e-02,1.023732e-04,5.832427e-02,2.336397e-02	0.000598	0.497871	0.249205	-162984.814707	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0017041342865709672
childC	founder2	98846	0.000728	0.99837	0.0	0.0	0.000894	0.0	0.0	7e-06	0.0	0.499856	7e-06	0.000901	0.25004	0.0	0.000447	7e-06	0.0	7e-06	0.500086	0.0	-159492.98507	118	-1.0	0.99597	3.794633e-01,1.447460e-01,1.091141e-05,1.286929e-01,1.955255e-01,7.009837e-02,3.819984e-05,5.320772e-02,2.821709e-02	0.000251	0.492763	0.248068	-165236.291123	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0010306768002951694
childD	founder3	98868	0.00215	0.997649	5.2e-05	0.0	9.5e-05	5.1e-05	0.0	2e-06	0.0	0.498948	5.3e-05	9.7e-05	0.249486	0.0	4.8e-05	5.4e-05	0.0	5.4e-05	0.499	2.6e-05	-159673.675236	98	-1.0	0.996191	3.767858e-01,1.459787e-01,7.806519e-05,1.255747e-01,1.984973e-01,7.133224e-02,9.918226e-05,5.322980e-02,2.842418e-02	0.000893	0.500886	0.24983	-165499.407302	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0018396018590988614
childE	founder4	98874	0.002162	0.997749	5.1e-05	0.0	3.3e-05	0.0	0.0	0.0	4e-06	0.498954	4e-06	3.7e-05	0.249483	4e-06	2e-05	5.1e-05	4e-06	5.5e-05	0.498963	0.0	-158673.42252	110	-1.0	0.996252	3.859722e-01,1.468571e-01,3.925778e-05,1.315692e-01,1.987369e-01,6.708838e-02,7.321516e-05,4.779127e-02,2.187245e-02	0.000566	0.505154	0.251033	-162658.747838	26	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0018022066104269707
childF	founder4	98876	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499994	1.1e-05	7e-05	0.250004	0.0	3e-05	3.3e-05	0.0	3.3e-05	0.500019	0.0	-158667.591964	114	-158667.662442	0.996272	3.860966e-01,1.447659e-01,6.901285e-07,1.312853e-01,1.976660e-01,6.685432e-02,1.700292e-05,5.095355e-02,2.236063e-02	9e-05	0.501847	0.250422	-163085.910167	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childG	founder5	98881	0.000358	0.999355	0.000191	0.0	2e-06	8e-05	5e-06	8e-06	0.0	0.499875	9.3e-05	1e-05	0.249938	3e-06	1e-06	0.000199	0.0	0.000199	0.499924	4e-05	-159538.319269	114	-1.0	0.996322	3.767191e-01,1.444152e-01,1.815113e-05,1.280622e-01,1.973117e-01,6.729180e-02,3.607100e-05,5.506199e-02,3.108385e-02	0.000275	0.499668	0.249797	-165725.711673	23	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0004399507548199793
childA	childD	68637	0.053238	0.94668	7.3e-05	0.0	0.0	0.0	0.0	9e-06	0.0	0.473413	9e-06	9e-06	0.236707	0.0	0.0	8.1e-05	0.0	8.1e-05	0.473422	-0.0	-97718.393588	82	-1.0	0.697637	3.805146e-01,1.529445e-01,5.557868e-04,1.412999e-01,1.965800e-01,5.980849e-02,7.584150e-04,4.838657e-02,1.915182e-02	0.006685	0.486881	0.24378	-99400.721895	70	1	no_deam	PO	1	ngsrelateWithRealFreq	0.043502154632462375
childA	childH	68608	0.020544	0.748752	0.134084	0.00037	0.096251	0.0	0.0	0.0	0.0	0.580647	0.0	0.09662	0.302355	0.0	0.048125	0.134084	0.0	0.134084	0.604895	-0.000185	-95820.270929	74	-1.0	0.697342	4.248269e-01,1.078178e-01,7.041055e-05,1.348182e-01,2.058392e-01,5.767856e-02,8.955746e-04,3.915892e-02,2.889452e-02	0.004693	0.604628	0.271459	-96624.052554	71	1	no_deam	PO	1	ngsrelateWithRealFreq	0.1648495602016174
childA	founder0	68599	0.043784	0.956112	9.6e-05	0.0	0.0	0.0	0.0	8e-06	0.0	0.478152	8e-06	8e-06	0.239076	0.0	0.0	0.000104	0.0	0.000104	0.47816	0.0	-97733.565771	78	-1.0	0.697251	3.838885e-01,1.495654e-01,7.645728e-04,1.352982e-01,1.975578e-01,6.256274e-02,8.533266e-04,5.158886e-02,1.792057e-02	0.008189	0.493114	0.244698	-99488.826979	67	1	no_deam	PO	1	ngsrelateWithRealFreq	0.03579201221874327
childA	founder1	66575	0.009899	0.990082	1.8e-05	0.0	0.0	0.0	0.0	1e-06	0.0	0.495059	1e-06	1e-06	0.247529	0.0	0.0	1.9e-05	0.0	1.9e-05	0.49506	0.0	-94175.179917	142	-1.0	0.676678	3.793780e-01,1.553087e-01,2.200844e-06,1.350169e-01,2.153421e-01,4.465648e-02,3.035764e-06,5.233207e-02,1.796045e-02	2.4e-05	0.555981	0.263242	-95628.269007	43	1	no_deam	PO	1	ngsrelateWithRealFreq	0.008090266765276237
childB	childE	68526	0.052705	0.947199	9e-05	0.0	0.0	0.0	0.0	6e-06	0.0	0.473689	6e-06	6e-06	0.236845	0.0	0.0	9.6e-05	0.0	9.6e-05	0.473695	0.0	-97654.165942	114	-1.0	0.696509	3.821788e-01,1.505578e-01,3.202774e-04,1.478485e-01,2.008226e-01,4.959293e-02,1.147900e-03,5.056509e-02,1.696611e-02	0.007311	0.502016	0.247293	-98648.532497	74	1	no_deam	PO	1	ngsrelateWithRealFreq	0.04307269330639386
childB	childF	68481	0.044349	0.955383	0.000259	0.0	0.0	0.0	0.0	1e-05	0.0	0.47795	1e-05	1e-05	0.238975	0.0	0.0	0.000269	0.0	0.000269	0.47796	0.0	-97426.277267	126	-1.0	0.696051	3.838579e-01,1.482582e-01,4.677890e-06,1.450329e-01,2.022304e-01,5.226970e-02,2.072919e-03,4.830550e-02,1.796786e-02	0.010273	0.510755	0.248113	-98550.710965	50	1	no_deam	PO	1	ngsrelateWithRealFreq	0.03632069002189616
childB	founder0	68421	0.035989	0.962973	0.001033	0.0	0.0	0.0	0.0	0.0	5e-06	0.482524	6e-06	6e-06	0.241265	5e-06	5e-06	0.001033	5e-06	0.001038	0.482525	-0.0	-97517.629623	230	-1.0	0.695441	3.852301e-01,1.472058e-01,1.531309e-03,1.360119e-01,2.013379e-01,6.138942e-02,2.180732e-04,4.897540e-02,1.809998e-02	0.008689	0.509288	0.248461	-99095.448611	62	1	no_deam	PO	1	ngsrelateWithRealFreq	0.029817634262295205
childB	founder1	66374	0.02643	0.973326	0.000243	0.0	0.0	0.0	0.0	1e-06	0.0	0.486906	1e-06	1e-06	0.243453	0.0	0.0	0.000244	0.0	0.000244	0.486907	-0.0	-94265.678506	298	-1.0	0.674635	3.772726e-01,1.558117e-01,2.036814e-09,1.370977e-01,2.151903e-01,4.512757e-02,2.061378e-04,5.053905e-02,1.875488e-02	0.000958	0.553498	0.262258	-95608.437714	58	1	no_deam	PO	1	ngsrelateWithRealFreq	0.021680300005611844
childC	childG	68380	0.018156	0.981602	0.000225	0.0	0.0	0.0	0.0	1.7e-05	0.0	0.491026	1.7e-05	1.7e-05	0.245513	0.0	0.0	0.000242	0.0	0.000242	0.491043	0.0	-97405.967217	86	-1.0	0.695025	3.813552e-01,1.427381e-01,8.167642e-07,1.380566e-01,1.983939e-01,5.923040e-02,1.382446e-03,5.397065e-02,2.487193e-02	0.006972	0.501782	0.247384	-99739.340635	62	1	no_deam	PO	1	ngsrelateWithRealFreq	0.014924000413204686
childC	founder1	66338	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499825	1e-06	1e-06	0.249912	0.0	0.0	1.1e-05	0.0	1.1e-05	0.499826	0.0	-94069.590796	166	-94069.62003	0.674269	3.788146e-01,1.470754e-01,2.522221e-08,1.350702e-01,2.130937e-01,4.449982e-02,8.393094e-06,6.151753e-02,1.992043e-02	4e-05	0.548968	0.261653	-95983.935831	46	1	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder2	65751	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500425	9e-06	1e-06	0.250213	4e-06	0.0	0.000908	0.0	0.000908	0.500428	0.0	-93694.57089	138	-93694.613755	0.668303	3.699168e-01,1.562859e-01,4.926234e-06,1.181911e-01,2.175619e-01,5.663591e-02,5.961535e-06,5.593513e-02,2.546236e-02	5e-05	0.56209	0.264592	-96452.554324	47	1	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childD	founder3	66056	7.6e-05	0.993697	0.006226	0.0	0.0	0.0	0.0	1e-06	0.0	0.503074	1e-06	1e-06	0.251537	0.0	0.0	0.006227	0.0	0.006227	0.503075	0.0	-94190.466572	138	-1.0	0.671403	3.703511e-01,1.539478e-01,1.810665e-06,1.163612e-01,2.209789e-01,5.835559e-02,1.246571e-05,5.401705e-02,2.597419e-02	6.5e-05	0.577427	0.267936	-96910.65125	38	1	no_deam	PO	1	ngsrelateWithRealFreq	0.005115227626085319
childE	founder4	66058	0.001335	0.993389	0.005274	0.0	0.0	0.0	0.0	1e-06	0.0	0.501969	1e-06	1e-06	0.250985	0.0	0.0	0.005276	0.0	0.005276	0.501971	-0.0	-93863.453042	190	-1.0	0.671423	3.782800e-01,1.553061e-01,3.126625e-06,1.210504e-01,2.208181e-01,5.647865e-02,1.114724e-05,4.809723e-02,1.995533e-02	6.5e-05	0.579656	0.268415	-95692.031511	58	1	no_deam	PO	1	ngsrelateWithRealFreq	0.004943096937480943
childF	founder4	66073	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499834	1e-06	1e-06	0.249917	0.0	0.0	1.3e-05	0.0	1.3e-05	0.499834	0.0	-93515.857348	190	-93515.88521	0.671576	3.779289e-01,1.557465e-01,3.525146e-08,1.227727e-01,2.161967e-01,5.643371e-02,1.916389e-06,5.148727e-02,1.943220e-02	9e-06	0.559454	0.264025	-95594.570563	50	1	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childG	founder5	65574	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500019	1.7e-05	0.0	0.250012	9e-06	0.0	5e-05	0.0	5e-05	0.500023	0.0	-93394.972057	122	-93394.988231	0.666504	3.676112e-01,1.551846e-01,1.913329e-06,1.206612e-01,2.154700e-01,5.604552e-02,1.713060e-06,5.848928e-02,2.653452e-02	1.7e-05	0.551943	0.262337	-96370.385577	34	1	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childA	childD	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500013	0.0	5e-05	0.250013	0.0	2.5e-05	2e-06	0.0	2e-06	0.500026	0.0	-159631.855164	122	-159631.917872	1.0	3.832689e-01,1.490020e-01,7.431014e-11,1.390130e-01,1.962219e-01,6.070937e-02,9.152869e-13,5.036284e-02,2.142199e-02	0.0	0.491677	0.247902	-163824.835451	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childA	childH	99408	0.0	0.77794	0.113606	0.0	0.108436	1e-06	1.4e-05	1e-06	1e-06	0.583915	1.7e-05	0.108439	0.305514	8e-06	0.054219	0.113608	1e-06	0.113608	0.611029	0.0	-156923.141812	71	-1.0	1.0	4.260923e-01,1.061786e-01,1.689121e-12,1.352806e-01,1.986650e-01,6.199868e-02,3.546538e-13,4.245116e-02,2.933364e-02	0.0	0.574327	0.267296	-159384.320697	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.14401037790844567
childA	founder0	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500037	0.0	1e-06	0.250018	0.0	0.0	7.4e-05	0.0	7.4e-05	0.500037	0.0	-159213.249237	107	-159213.326481	1.0	3.862968e-01,1.459740e-01,2.087598e-19,1.340735e-01,1.990490e-01,6.282186e-02,1.523240e-15,5.086100e-02,2.092382e-02	0.0	0.505547	0.251379	-163555.898234	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childA	founder1	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50002	0.0	7e-06	0.250011	0.0	4e-06	3.6e-05	0.0	3.6e-05	0.500022	0.0	-159300.472759	142	-159300.526681	1.0	3.864981e-01,1.457730e-01,1.343960e-13,1.412460e-01,1.976203e-01,5.707789e-02,2.967453e-13,5.161545e-02,2.016937e-02	0.0	0.499404	0.249851	-163044.962621	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childE	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500022	1e-06	1e-06	0.250011	0.0	0.0	4.4e-05	0.0	4.4e-05	0.500022	0.0	-159080.681487	102	-159080.751692	1.0	3.889323e-01,1.466882e-01,6.959711e-13,1.440398e-01,1.987919e-01,5.231808e-02,2.975814e-13,5.205841e-02,1.717137e-02	0.0	0.503137	0.250782	-161746.76579	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childF	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500004	0.0	0.0	0.250002	0.0	0.0	9e-06	0.0	9e-06	0.500004	-0.0	-159101.618358	110	-159101.627864	1.0	3.889927e-01,1.466278e-01,3.938329e-12,1.424974e-01,1.975160e-01,5.513640e-02,1.265146e-11,5.104214e-02,1.818764e-02	0.0	0.499656	0.249914	-162164.606746	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder0	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500026	0.0	4e-06	0.250014	0.0	2e-06	5.1e-05	0.0	5.1e-05	0.500027	0.0	-159278.716733	142	-159278.775988	1.0	3.866790e-01,1.489415e-01,4.571343e-13,1.336912e-01,1.981840e-01,6.327456e-02,4.934386e-13,4.875864e-02,2.047113e-02	0.0	0.502156	0.250538	-163264.248991	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder1	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500008	0.0	8e-06	0.250005	0.0	4e-06	1.1e-05	0.0	1.1e-05	0.50001	-0.0	-159425.825478	74	-159425.850348	1.0	3.866386e-01,1.489820e-01,4.948580e-16,1.411054e-01,1.966344e-01,5.740985e-02,1.165398e-14,4.939236e-02,1.983741e-02	0.0	0.495438	0.248854	-162787.992721	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childC	childG	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500056	6e-06	1.5e-05	0.25003	3e-06	7e-06	0.000103	0.0	0.000103	0.500061	0.0	-159832.801483	211	-159832.896415	1.0	3.832392e-01,1.415259e-01,2.424891e-11,1.368803e-01,1.968377e-01,6.004469e-02,1.330173e-11,5.528719e-02,2.618499e-02	0.0	0.49992	0.24998	-165092.779791	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder1	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500021	1.3e-05	0.0	0.250012	7e-06	0.0	3.5e-05	0.0	3.5e-05	0.500024	-0.0	-159491.84669	186	-159491.883234	1.0	3.852701e-01,1.394958e-01,8.369100e-11,1.424739e-01,1.973386e-01,5.394936e-02,1.197299e-11,5.817429e-02,2.329789e-02	0.0	0.500741	0.250185	-164090.901956	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder2	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500091	2e-06	0.000355	0.25009	1e-06	0.000177	3e-06	0.0	3e-06	0.50018	0.0	-160230.836161	146	-160230.890104	1.0	3.797275e-01,1.450383e-01,4.595985e-11,1.285011e-01,1.957013e-01,6.955957e-02,6.884777e-09,5.313448e-02,2.833770e-02	0.0	0.493904	0.248467	-166306.045113	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childD	founder3	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500034	2e-06	4.2e-05	0.250022	1e-06	2.1e-05	4.8e-05	0.0	4.8e-05	0.500045	-0.0	-160461.308058	126	-160461.389675	1.0	3.767904e-01,1.454913e-01,5.593095e-12,1.256538e-01,1.988765e-01,7.106067e-02,1.410266e-09,5.391035e-02,2.821699e-02	0.0	0.502066	0.250515	-166615.984711	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
