a	FID2	b	RT	EZ	J9	J8	J7	PI_HAT	PHE	DST	PPC	RATIO	cov	deamination	kinship	degree	program	RMSE
founder18	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.689984	0.52	2.0152	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder18	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.689224	0.1971	1.7639	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder18	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.689914	0.0962	1.6533	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder18	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.690261	0.7887	2.2623	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder18	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.689186	0.6919	2.1587	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder18	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.688362	0.1971	1.7639	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder18	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.688056	0.0544	1.5844	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder18	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.689688	0.0962	1.6533	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder18	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.689864	0.0284	1.519	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder18	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.689618	0.9954	3.0612	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder18	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.689317	0.2414	1.8028	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder18	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.691125	0.2907	1.8429	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder18	familyX	founder5	OT	0	0.9749	0.0251	0.0	0.0126	-1	0.691549	0.7887	2.2623	8	deam	Unrelated	Unrelated	plink	0.5630452971712548
founder18	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.689555	0.9954	3.0612	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder18	familyX	founder7	OT	0	0.9835	0.0165	0.0	0.0082	-1	0.689991	0.6372	2.1094	8	deam	Unrelated	Unrelated	plink	0.5679038944516346
founder18	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.690135	0.0137	1.4568	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder18	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.68929	0.8949	2.431	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder19	familyX	founder1	OT	0	1.0	0.0	0.0	0.0	-1	0.689594	0.52	2.0152	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder19	familyX	founder20	OT	0	0.9824	0.0176	0.0	0.0088	-1	0.690696	0.9198	2.4912	8	deam	Unrelated	Unrelated	plink	0.56727991914633
founder19	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.689653	0.7427	2.2097	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder19	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.689702	0.1245	1.6892	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder19	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.689958	0.9775	2.7547	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder19	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.689102	0.9399	2.5536	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder19	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.688272	0.3442	1.8841	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder19	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.689686	0.0137	1.4568	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder19	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.689807	0.9954	3.0612	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder19	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.688609	0.7427	2.2097	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder19	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.691186	0.6372	2.1094	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder19	familyX	founder2	OT	0	0.9832	0.0168	0.0	0.0084	-1	0.689687	0.4601	1.9701	8	deam	Unrelated	Unrelated	plink	0.5677336464693046
founder19	familyX	founder3	OT	0	0.9857	0.0143	0.0	0.0072	-1	0.690613	0.8296	2.3167	8	deam	Unrelated	Unrelated	plink	0.5691540447599988
founder19	familyX	founder4	OT	0	0.9678	0.0322	0.0	0.0161	-1	0.689716	0.073	1.6184	8	deam	Unrelated	Unrelated	plink	0.5590687733484435
founder19	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.689781	0.9682	2.6852	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder19	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.690917	0.8949	2.431	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder19	familyX	founder7	OT	0	0.9804	0.0196	0.0	0.0098	-1	0.690603	0.6919	2.1587	8	deam	Unrelated	Unrelated	plink	0.5661473070971311
founder19	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.690783	0.8296	2.3167	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder19	familyX	founder9	OT	0	0.9737	0.0263	0.0	0.0132	-1	0.69128	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink	0.562370986686428
founder1	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.690029	0.8649	2.3729	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder1	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.688263	0.52	2.0152	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder1	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.690792	0.2907	1.8429	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder1	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.689231	0.6372	2.1094	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder1	familyX	founder24	OT	0	0.9743	0.0257	0.0	0.0129	-1	0.689404	0.1245	1.6892	8	deam	Unrelated	Unrelated	plink	0.5627080296802834
founder1	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.689446	0.7887	2.2623	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder1	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.689895	0.52	2.0152	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder1	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.688716	0.8949	2.431	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder1	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.6893	0.8649	2.3729	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder1	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.688922	0.8296	2.3167	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder1	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.689988	0.2414	1.8028	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder1	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.689313	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder1	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.690352	0.3442	1.8841	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder1	familyX	founder5	OT	0	0.9644	0.0356	0.0	0.0178	-1	0.691664	0.0284	1.519	8	deam	Unrelated	Unrelated	plink	0.5571758310144713
founder1	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.690629	0.7887	2.2623	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder1	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.690495	0.2907	1.8429	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder1	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.689428	0.3442	1.8841	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder1	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.68963	0.52	2.0152	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder20	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.690643	0.073	1.6184	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder20	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.689758	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder20	familyX	founder23	OT	0	0.9862	0.0138	0.0	0.0069	-1	0.690408	0.9198	2.4912	8	deam	Unrelated	Unrelated	plink	0.5694385773139482
founder20	familyX	founder24	OT	0	0.9772	0.0228	0.0	0.0114	-1	0.691544	0.6372	2.1094	8	deam	Unrelated	Unrelated	plink	0.564340228349294
founder20	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.688248	0.2907	1.8429	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder20	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.690498	0.993	2.98	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder20	familyX	founder27	OT	0	0.9845	0.0155	0.0	0.0077	-1	0.689888	0.6919	2.1587	8	deam	Unrelated	Unrelated	plink	0.5684717817681602
founder20	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.690427	0.2907	1.8429	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder20	familyX	founder29	OT	0	0.9783	0.0217	0.0	0.0108	-1	0.690628	0.8649	2.3729	8	deam	Unrelated	Unrelated	plink	0.56496070069814
founder20	familyX	founder2	OT	0	0.9779	0.0221	0.0	0.011	-1	0.690107	0.4011	1.9265	8	deam	Unrelated	Unrelated	plink	0.5647349879958445
founder20	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.691114	0.52	2.0152	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder20	familyX	founder4	OT	0	0.9706	0.0294	0.0	0.0147	-1	0.690326	0.4011	1.9265	8	deam	Unrelated	Unrelated	plink	0.5606331896466115
founder20	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.690296	0.2907	1.8429	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder20	familyX	founder6	OT	0	0.9774	0.0226	0.0	0.0113	-1	0.689336	0.7427	2.2097	8	deam	Unrelated	Unrelated	plink	0.5644529859371225
founder20	familyX	founder7	OT	0	0.9758	0.0242	0.0	0.0121	-1	0.69034	0.6919	2.1587	8	deam	Unrelated	Unrelated	plink	0.5635516184580315
founder20	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.690575	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder20	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.690462	0.7887	2.2623	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder21	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.690237	0.2414	1.8028	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder21	familyX	founder23	OT	0	0.9841	0.0159	0.0	0.0079	-1	0.689774	0.2414	1.8028	8	deam	Unrelated	Unrelated	plink	0.5682445541607357
founder21	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.691219	0.3442	1.8841	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder21	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.689449	0.4601	1.9701	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder21	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.68916	0.0284	1.519	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder21	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.68898	0.1581	1.726	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder21	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.688511	0.6372	2.1094	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder21	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.688976	0.0962	1.6533	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder21	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.690576	0.8296	2.3167	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder21	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.688818	0.8949	2.431	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder21	familyX	founder4	OT	0	0.9893	0.0107	0.0	0.0053	-1	0.691384	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink	0.5712060282128215
founder21	familyX	founder5	OT	0	0.9818	0.0182	0.0	0.0091	-1	0.690421	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink	0.5669398792347092
founder21	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.689735	0.52	2.0152	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder21	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.689751	0.3442	1.8841	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder21	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.688903	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder21	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.69166	0.2414	1.8028	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder22	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.689866	0.0009	1.2874	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder22	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.691079	0.4011	1.9265	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder22	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.689255	0.0025	1.3412	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder22	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.689843	0.8296	2.3167	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder22	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.689283	0.8649	2.3729	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder22	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.688902	0.7887	2.2623	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder22	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.690207	0.1245	1.6892	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder22	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.690311	0.073	1.6184	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder22	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.688612	0.6919	2.1587	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder22	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.689167	0.6372	2.1094	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder22	familyX	founder5	OT	0	0.9721	0.0279	0.0	0.014	-1	0.690864	0.9682	2.6852	8	deam	Unrelated	Unrelated	plink	0.5614733059846508
founder22	familyX	founder6	OT	0	0.9856	0.0144	0.0	0.0072	-1	0.689938	0.9982	3.234	8	deam	Unrelated	Unrelated	plink	0.5690971563216015
founder22	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.689076	0.073	1.6184	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder22	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.688368	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder22	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.690776	0.4601	1.9701	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder23	familyX	founder24	OT	0	0.9761	0.0239	0.0	0.012	-1	0.69071	0.52	2.0152	8	deam	Unrelated	Unrelated	plink	0.5637205040325096
founder23	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.687944	0.8296	2.3167	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder23	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.688417	0.4601	1.9701	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder23	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.688171	0.52	2.0152	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder23	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.689219	0.4601	1.9701	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder23	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.68942	0.4011	1.9265	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder23	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.690057	0.6372	2.1094	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder23	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.690385	0.4601	1.9701	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder23	familyX	founder4	OT	0	0.9787	0.0213	0.0	0.0106	-1	0.690271	0.7427	2.2097	8	deam	Unrelated	Unrelated	plink	0.5651865119881518
founder23	familyX	founder5	OT	0	0.9811	0.0189	0.0	0.0095	-1	0.689159	0.1581	1.726	8	deam	Unrelated	Unrelated	plink	0.5665434434651356
founder23	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.688542	0.0137	1.4568	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder23	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.689756	0.4011	1.9265	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder23	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.689422	0.2414	1.8028	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder23	familyX	founder9	OT	0	0.9764	0.0236	0.0	0.0118	-1	0.690023	0.3442	1.8841	8	deam	Unrelated	Unrelated	plink	0.5638894454293916
founder24	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.688695	0.0397	1.5513	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder24	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.689218	0.9558	2.6182	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder24	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.688643	0.3442	1.8841	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder24	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.689292	0.7887	2.2623	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder24	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.690312	0.2907	1.8429	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder24	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.688923	0.6372	2.1094	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder24	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.68919	0.1971	1.7639	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder24	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.690679	0.7427	2.2097	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder24	familyX	founder5	OT	0	0.9834	0.0166	0.0	0.0083	-1	0.690215	0.9558	2.6182	8	deam	Unrelated	Unrelated	plink	0.5678471390553388
founder24	familyX	founder6	OT	0	0.9867	0.0133	0.0	0.0067	-1	0.690162	0.7427	2.2097	8	deam	Unrelated	Unrelated	plink	0.5697232603056798
founder24	familyX	founder7	OT	0	0.9735	0.0265	0.0	0.0133	-1	0.691416	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink	0.5622586889798443
founder24	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.688182	0.073	1.6184	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder24	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.690266	0.9399	2.5536	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder25	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.689725	0.52	2.0152	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder25	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.688816	0.6919	2.1587	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder25	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.688416	0.9558	2.6182	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder25	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.689885	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder25	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.688561	0.0397	1.5513	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder25	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.688764	0.1971	1.7639	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder25	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.689514	0.2907	1.8429	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder25	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.689005	0.8296	2.3167	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder25	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.687884	0.1971	1.7639	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder25	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.690366	0.4011	1.9265	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder25	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.690585	0.1245	1.6892	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder25	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.688956	0.4601	1.9701	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder26	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.689015	0.52	2.0152	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder26	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.687802	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder26	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.68933	0.3442	1.8841	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder26	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.689169	0.0092	1.4268	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder26	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.689397	0.0962	1.6533	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder26	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.68862	0.8649	2.3729	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder26	familyX	founder5	OT	0	0.9781	0.0219	0.0	0.011	-1	0.690641	0.4601	1.9701	8	deam	Unrelated	Unrelated	plink	0.5648478320161398
founder26	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.688253	0.8949	2.431	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder26	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.688214	0.1581	1.726	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder26	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.68804	0.4011	1.9265	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder26	familyX	founder9	OT	0	0.9874	0.0126	0.0	0.0063	-1	0.690363	0.9399	2.5536	8	deam	Unrelated	Unrelated	plink	0.5701220688004749
founder27	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.688958	0.1581	1.726	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder27	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.687907	0.1245	1.6892	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder27	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.688604	0.7887	2.2623	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder27	familyX	founder3	OT	0	0.9815	0.0185	0.0	0.0093	-1	0.691087	0.9989	3.3261	8	deam	Unrelated	Unrelated	plink	0.5667699415694756
founder27	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.689841	0.1971	1.7639	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder27	familyX	founder5	OT	0	0.9528	0.0472	0.0	0.0236	-1	0.690644	0.6372	2.1094	8	deam	Unrelated	Unrelated	plink	0.5507739040053852
founder27	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.690652	0.52	2.0152	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder27	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.689555	0.8649	2.3729	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder27	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.687934	0.4011	1.9265	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder27	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.690466	0.9198	2.4912	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder28	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.688845	0.9775	2.7547	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder28	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.689123	0.8949	2.431	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder28	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.688772	0.8649	2.3729	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder28	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.689142	0.4601	1.9701	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder28	familyX	founder5	OT	0	0.9891	0.0109	0.0	0.0054	-1	0.691188	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink	0.5710918256579526
founder28	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.68887	0.2907	1.8429	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder28	familyX	founder7	OT	0	0.9702	0.0298	0.0	0.0149	-1	0.689121	0.2907	1.8429	8	deam	Unrelated	Unrelated	plink	0.56040939797021
founder28	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.689441	0.6919	2.1587	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder28	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.690586	0.4011	1.9265	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder29	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.689624	0.4601	1.9701	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
founder29	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.688998	0.5795	2.0615	8	deam	Unrelated	Unrelated	plink	0.5773502691896257
